track_name,track_pop,artist,artist_pop,album,length,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days
Pa' Que Retozen,84,Tego Calderón,70,El Abayarde,151666,0.815,0.856,1.0,-3.825,0.0,0.122,0.4,8.34e-05,0.244,0.872,91.995,5YJ4BVvTFmVCxUyhKejHfR,151667.0,4.0,Pa' Que Retozen,TegoCalderon,126514017,384400,200
ДУЛО,52,MORGENSHTERN,58,ДУЛО,126265,0.821,0.579,2.0,-6.705,1.0,0.119,0.114,0.0,0.105,0.363,144.943,2Db7e6H4R5XXnyuTtxUggp,126265.0,4.0,"MORGENSHTERN - ДУЛО (Prod. Slava Marlow) [Клип, 2021]",MORGENSHTERN,76848255,384220,-1680
lowkey,81,NIKI,72,lowkey,171355,0.752,0.494,0.0,-8.18,1.0,0.0559,0.432,0.0,0.0869,0.227,117.901,5TTXEcfsYLh6fTarLaevTi,171356.0,4.0,NIKI - lowkey (Official Visualizer),NIKI,78743894,383932,10787
Batom de Cereja - Ao Vivo,70,Israel & Rodolffo,75,"Aqui e Agora, Vol.1 (Ao Vivo)",140942,0.606,0.908,6.0,-6.201,0.0,0.0565,0.556,0.0,0.19,0.798,171.966,2MZQAvsA7aZDssppBLRxYp,140942.0,4.0,Israel & Rodolffo - Batom De Cereja (Aqui e Agora),Israel & Rodolffo,21787461,383800,-1300
Wildest Dreams,65,Duomo,48,Bridgerton (Covers from the Netflix Original Series),203293,0.45,0.275,8.0,-11.48,1.0,0.0374,0.51,0.0711,0.0847,0.311,140.094,2fuiA0FQANMrcr2jXMc0nP,203293.0,4.0,Bridgerton Soundtrack (Duomo - Wildest Dreams / Taylor Swift Cover),Duomo,214181244,383700,2880
Wasted Love (feat. Lagique),71,Ofenbach,68,Wasted Love (feat. Lagique),139563,0.734,0.855,6.0,-4.578,0.0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,2pPO9YecZimmuVQfIzfV6U,139563.0,4.0,Ofenbach - Wasted Love (feat. Lagique) [Official Music Video],Ofenbach,44774569,383000,-271
Ayah,57,Seventeen,57,Lelaki Hebat,241400,0.458,0.28,9.0,-7.143,1.0,0.0297,0.883,0.00192,0.162,0.21,131.77,3CN43LtX1MJNByRu2Yc32I,241400.0,4.0,Seventeen - Ayah (Official Music Video),Seventeen,104185070,383000,6530
Attention - Bingo Players Remix,45,Charlie Puth,81,Attention (Acoustic + Remixes),144019,0.721,0.796,6.0,-4.516,1.0,0.0764,0.00434,0.00113,0.107,0.223,120.056,6zcrTrD7JY8gTQKeMyHafc,144020.0,4.0,"Charlie Puth - ""Attention (Bingo Players Remix)"" [Official Audio]",Charlie Puth,9056229,382900,-144
ความสุขของฉัน(คือการที่เธอยิ้มได้),0,Mon Monik,22,ความสุขของฉัน(คือการที่เธอยิ้มได้),219177,0.674,0.605,1.0,-7.055,1.0,0.025,0.556,1.06e-05,0.111,0.563,92.026,4MNcQBIup0zrb19SnUfTXA,219177.0,4.0,ความสุขของฉัน (คือการที่เธอยิ้มได้) - Mon Monik X Fongbeer [Official MV],Mon Monik,18182290,382900,2044
Suave - Sped up,0,Eggspaghetti,16,Suave (Sped up),163143,0.692,0.859,9.0,-4.008,1.0,0.0713,0.197,0.897,0.0986,0.716,156.709,15kFGQ92dL5964SB763Qeg,163143.0,4.0,El Alfa - Suave (TikTok Song/sped up) Letra/Lyrics,user92740072883,134720197,382900,-4200
Programs,67,Mac Miller,81,Programs,190186,0.88,0.569,10.0,-6.517,0.0,0.221,0.0809,5.82e-05,0.214,0.474,134.924,1883mCuSqnfnrWoq8i3myH,190187.0,4.0,Mac Miller - Programs (Lyrics/Lyrics Video),Mac Miller,9704750,382825,-1009
I'm Just a Kid,74,Simple Plan,66,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",198333,0.527,0.834,1.0,-5.531,1.0,0.0447,0.00107,0.000102,0.0993,0.422,110.065,6otiaV2fagE3s8IvP6WkwG,198333.0,4.0,Simple Plan - I'm Just A Kid (Official Video) [HD],Simple Plan,135576438,382818,-878
Je te laisserai des mots,86,Patrick Watson,68,Je te laisserai des mots,160853,0.303,0.187,2.0,-16.757,1.0,0.0356,0.989,0.489,0.101,0.213,132.731,0V5cvmTKsYmF5FmGGEAfmS,160853.0,4.0,Je te laisserai des mots,Patrick Watson,302890683,382700,6632
ゴーショーグン発進せよ (戦国魔人ゴーショーグン),20,Ichirou Mizuki,35,Golden Rules,184733,0.518,0.762,2.0,-8.104,1.0,0.121,0.22,6.77e-05,0.0486,0.693,156.325,1dccFnIjTl3CWxH0W4MAWN,184733.0,4.0,Baby Remix,Brayheadwear,19671606,382600,-1160
HAKUNA MATATA,56,DAAZ,55,HAKUNA MATATA,193194,0.854,0.502,4.0,-7.498,0.0,0.424,0.257,0.0,0.32,0.964,80.059,3ng2L0kqhH0Nsz9yVpbLlK,193195.0,4.0,"DAAZ - HAKUNA MATATA (feat. Homievaldes, Fano) (prod. Meny Mendez) (Video Oficial) #conquientejuntas",Daaz Oficial & EL FANO,17148279,382100,-1448
Every Kind Of Way,70,H.E.R.,72,H.E.R.,160173,0.416,0.298,7.0,-8.499,1.0,0.0442,0.635,2.16e-06,0.136,0.191,95.386,0Aa3g9EQoPNt6PiKjaUeb7,160173.0,4.0,H.E.R. - Every Kind Of Way (Official Video),H.E.R.,244048918,381459,2689
Phir Bhi Dil Hai Hindustani,59,Jatin-Lalit,65,Phir Bhi Dil Hai Hindustani (Original Motion Picture Soundtrack),240613,0.658,0.877,7.0,-5.44,1.0,0.135,0.269,0.0,0.311,0.8,101.216,1WX7IIJnUgpDaweRefaih0,240613.0,4.0,"Phir Bhi Dil Hai Hindustani | Title Track | Juhi Chawla, Shah Rukh Khan | Now Available in HD","Jatin-Lalit, Udit Narayan",4984913,381400,1680
Devil Eyes,81,Hippie Sabotage,66,Providence,131271,0.391,0.396,1.0,-8.621,0.0,0.189,0.702,0.405,0.315,0.199,99.112,7MiZjKawmXTsTNePyTfPyL,131272.0,5.0,Hippie Sabotage - Devil Eyes,Hippie Sabotage,139594698,381100,2717
GALOPA,62,PEDRO SAMPAIO,66,GALOPA,140500,0.763,0.85,1.0,-4.036,0.0,0.0409,0.285,0.0,0.104,0.77,150.009,2wG1R0uDFwyobcWzVssC1J,140500.0,4.0,PEDRO SAMPAIO - GALOPA,Pedro Sampaio,95267974,381000,-1885
Gucci Flip Flops (feat. Lil Yachty),0,Bhad Bhabie,53,Gucci Flip Flops (feat. Lil Yachty),150000,0.822,0.622,8.0,-7.33,1.0,0.314,0.0347,0.0181,0.114,0.18,160.066,042nVrQvpEVrsrW6yeeHB2,150000.0,4.0,"BHAD BHABIE feat. Lil Yachty - ""Gucci Flip Flops"" (Official Music Video) | Danielle Bregoli",bhadbhabie & lilyachty,154045530,380900,-666
FALA MAL DE MIM,60,PEDRO SAMPAIO,66,FALA MAL DE MIM,154181,0.695,0.805,8.0,-4.351,1.0,0.0959,0.333,0.0,0.0794,0.673,165.036,5glMxRMRHGBRj6bydBjoPM,154182.0,4.0,"PEDRO SAMPAIO, Daniel Caon, Wesley Safadão - FALA MAL DE MIM",Daniel Caon & Wesley Safadão & Pedro Sampaio,17844762,380700,-1680
Naruto,50,Pelly,30,Naruto,129705,0.781,0.669,4.0,-8.857,0.0,0.225,0.0871,0.0,0.342,0.365,120.978,0952Tny0pwn1vEFTbRdjKY,129707.0,4.0,Pelly - Naruto (OFFICIAL ARTIST UPLOAD Anime Music Video),Pelly,31332974,380500,3925
Bori (feat. Lenier),65,6ix9ine,71,Bori (feat. Lenier),185304,0.639,0.512,0.0,-5.133,0.0,0.0525,0.455,0.0,0.111,0.348,79.748,6KXTYXC1qxVGF0toANwIzP,185304.0,4.0,6ix9ine - Bori feat. Lenier (Official Music Video),LENIER & 6ix9ine,32418203,380300,28780
Милый Кудряшка,33,Simbachka,23,Симба Младший,131879,0.859,0.55,6.0,-8.889,1.0,0.122,0.139,0.0016,0.0694,0.562,128.015,5mfyEgcX1YZPoRY9rsB9Ey,131879.0,4.0,Милый Кудряшка,Simbachka,24538642,380100,300
Yo Te Esperaba - Primera Fila [En Vivo],60,Alejandra Guzman,64,La Guzmán en Primera Fila,224866,0.453,0.482,2.0,-6.337,1.0,0.0484,0.72,0.0,0.734,0.37,140.324,3YT6mjbJ2VL7wBI95LDzNR,224867.0,4.0,Alejandra Guzmán - Yo Te Esperaba (En Vivo),Alejandra Guzmán,28282818,380050,484
Mi Forma de Ser,52,Farruko,82,TrapXficante,214093,0.734,0.612,6.0,-4.839,1.0,0.0361,0.187,0.0,0.136,0.243,129.982,752g22kc1OSv5Qb8ywwHYE,214093.0,4.0,"Farruko ""Mi Forma de Ser"" (Official Video)",FARRU,2268710,379774,9162
Moonroof,42,Jass Manak,61,Age 19,167701,0.553,0.823,9.0,-1.786,1.0,0.16,0.21,2.63e-06,0.0796,0.566,100.016,33UkQR3QngD2iaOdPDWpu8,167702.0,4.0,Moonroof : Jass Manak (Official Song) Sukhe | Romantic Songs |  GK.DIGITAL | Geet MP3,Jass Manak ,11260399,379400,2300
Entre Mis Brazos,39,Flex,60,Romantic Style Parte 3...Desde La Esencia,191895,0.713,0.801,1.0,-4.956,0.0,0.0495,0.0913,1.6e-06,0.0815,0.225,93.003,3PHgjM8oQiJX0vk12TWnmM,191895.0,4.0,Entre Mis Brazos,Flex,5799533,379300,10900
El Payaso Asesino,23,Luisa Miedo,6,El Payaso Asesino 2019: Música de Ambiente de Halloween para Asustar con Gritos y otros Sonidos de Miedo,278798,0.308,0.273,8.0,-18.053,1.0,0.0386,0.543,0.863,0.105,0.0408,59.953,6Xsc1Nvims2TkvmeNXNjtB,278798.0,3.0,El Payaso Asesino,Luisa Miedo,345746745,379050,900
Champagne and Pools (feat. Blackbear & Kyle),57,Hoodie Allen,58,Happy Camper,214413,0.61,0.641,9.0,-4.352,0.0,0.268,0.519,0.0,0.902,0.852,67.413,7HytU9V8vMCUayply0lYBq,214413.0,4.0,"Hoodie Allen - ""Champagne and Pools"" (feat. Blackbear and KYLE)",hoodie allen,18951108,378900,-400
Pano,80,Zack Tabudlo,70,Pano,254400,0.375,0.457,3.0,-7.018,1.0,0.0315,0.868,0.0145,0.191,0.415,174.839,08MFgEQeVLF37EyZ7jcwLc,254400.0,3.0,Zack Tabudlo - Pano (Lyric Video),Zack Tabudlo,91986156,378800,700
AirplaneMode,77,BONES,72,IFeelLikeDirt,75428,0.847,0.601,11.0,-6.311,0.0,0.103,0.163,0.787,0.11,0.548,139.996,5XKZua8kqgHwcxeKiMIjge,75429.0,4.0,Bones - AirplaneMode,BONES,105481247,378682,2608
สเตตัสโสด,33,Status Single,15,สเตตัสโสด,179984,0.763,0.847,2.0,-3.294,1.0,0.0316,0.459,0.0,0.0637,0.803,98.015,3W0eepTEsCrQMj2sImNmrn,179984.0,4.0,สเตตัสโสด : Status Single [Official MV],Status Single,9768123,378600,5800
だんだん早くなる,35,40mP,41,だんだん早くなる,137883,0.553,0.872,8.0,-2.922,1.0,0.11,0.475,0.0,0.14,0.946,131.068,3g3xdcNJTv8UPbcKWIl8c1,137883.0,4.0,だんだん近くなる,40mP,116230991,378500,1124
Adderall (Corvette Corvette),57,Popp Hunna,41,Adderall (Corvette Corvette),136224,0.913,0.391,4.0,-11.158,0.0,0.368,0.272,0.0,0.0666,0.713,141.05,3aAmQOxRPeKDL0HMWFA5qn,136224.0,4.0,Popp Hunna - Adderall (Corvette Corvette) [Official Video],Popphunna,39888777,378400,-1667
Serve,54,Zae,38,Serve,193782,0.953,0.41,1.0,-8.164,1.0,0.258,0.0047,0.0164,0.0931,0.37,132.997,1EEv8UZMGJ9rG3N1Ilo5bz,193783.0,4.0,"Zae, Paul N Ballin - Serve (Official Music Video)",Zae,48008302,378300,-1824
"Odhani (From ""Made in China"")",59,Sachin-Jigar,76,"Odhani (From ""Made in China"")",195397,0.711,0.731,2.0,-6.651,1.0,0.0569,0.233,0.0,0.178,0.474,130.0,2q0V50aNlI1RQXJyE5HDgD,195397.0,4.0,Odhani – Made In China | Rajkummar Rao & Mouni Roy |  Neha Kakkar & Darshan Raval | Sachin – Jigar,Neha Kakkar & 🥇,11434191,378200,0
Cabaré,0,Nêgo Jhá,42,O Pai Ta On,168882,0.834,0.837,9.0,-2.404,0.0,0.0769,0.225,0.00392,0.248,0.709,134.996,3NYdvUDBa2Y5UNhqH4INC1,168882.0,4.0,CABARÉ - Nêgo Jhá #OpaiTaOn,Nêgo Jhá,44951826,378000,-2000
Cha Cha,70,Freddie Dredd,72,Cha Cha,173937,0.792,0.698,1.0,-6.364,1.0,0.172,0.489,0.0788,0.127,0.751,129.971,1vvBUZseJ7fwYPX1NedOLd,173938.0,4.0,FREDDIE DREDD - CHA CHA (Lyrics),Beve Stuscemi,143085071,377400,-1870
Пушка,0,Кобяков,17,Пушка,226285,0.833,0.855,11.0,-5.142,0.0,0.257,0.103,3.31e-06,0.13,0.709,139.98,674CHwljNAQMYomTkdMAnk,226286.0,4.0,"КОБЯКОВ - ПУШКА (Премьера клипа, 2021)",КОБЯКОВ,27841496,377200,-1566
You Are The Reason,2,Alex Porat,46,Alexandra Porat,203288,0.362,0.0951,1.0,-11.421,1.0,0.0339,0.949,0.0,0.0964,0.255,171.105,2WlgmHVhh6O2tRAmshBd6M,203288.0,3.0,You Are The Reason - Calum Scott cover by Alexandra Porat,Alex Porat,66871855,377160,-140
Ahista,56,Pankaj Udhas,58,Stolen Moments,434400,0.712,0.257,3.0,-15.419,1.0,0.0319,0.535,0.0,0.134,0.396,88.005,3GIxNehfNB1vsDCTWBoGiU,434400.0,4.0,Pankaj Udhas - Ahista,💗DARARARI💗,17068958,376900,-880
Same Ol’ Mistakes,67,Rihanna,87,ANTI (Deluxe),397093,0.44,0.803,8.0,-5.415,1.0,0.0443,0.199,0.00282,0.0591,0.501,151.777,6RtzmszGXs32TRhv5zTKNM,397093.0,4.0,Rihanna - Same Old Love (Lyrics) | take away your things and go rihanna,nadegemferi,185360296,376880,-200
Paradise,0,Bazzi,69,Paradise,169038,0.844,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,7njKgVl3AnLflRad38o7AG,169038.0,4.0,Bazzi - Paradise [Official Music Video],Bazzi,49246299,376500,4020
Can We Kiss Forever?,11,Welder Dias,18,Can We Kiss Forever?,206714,0.663,0.141,4.0,-18.349,1.0,0.0425,0.969,0.95,0.104,0.136,110.022,28oQRTfq9N1KUJTKBHBUlv,206714.0,4.0,Can We Kiss Forever(完整版),夜夜笙歌,75617803,376500,10080
Minal Aidin Wal Faizin,33,Tasya,35,Ketupat Lebaran,234733,0.76,0.727,1.0,-6.156,0.0,0.0668,0.665,0.0,0.185,0.888,133.024,3VxNYqUbdpZsj8CBnxfoHU,234733.0,4.0,Minal Aidin Wal Faizin,Tasya,58969376,376400,-2840
Friends,65,Ella Henderson,73,Glorious,178298,0.747,0.537,10.0,-5.76,1.0,0.0413,0.198,1.26e-05,0.18,0.453,97.056,18RdChpgvaAO7GXDjLks2B,178299.0,4.0,Ella Henderson - Friends (Official Music Video),Ella Henderson,19416591,376400,600
Different Varieties (Remix),44,KINGMOSTWANTED,45,Different Varieties (Remix),123505,0.936,0.432,1.0,-7.724,1.0,0.525,0.00275,6.42e-05,0.135,0.154,120.04,5jVtJFZdl8Mst82VvgQYZQ,123505.0,4.0,KingMostWanted- Different Varieties Remix Ft. Mike Sherm (OFFICIAL MUSIC VIDEO),KingMostWanted,102444159,376400,-2011
Fly,61,Marshmello,81,Fly,193777,0.63,0.9,4.0,-3.955,1.0,0.0387,0.000639,0.852,0.203,0.155,134.988,2HO0uCyq8jOveEzvmo4JEu,193778.0,4.0,Marshmello - FLY (Official Music Video),marshmello,56315534,376100,200
Champion,52,Fireboy DML,70,APOLLO,179461,0.816,0.751,7.0,-6.21,1.0,0.0493,0.0606,0.0,0.103,0.25,94.98,2fY21NO9Y9Z2pWCdMTeXkR,179462.0,4.0,Fireboy DML & D Smoke - Champion (Official Video),Fireboy DML & Dsmoke7,5336755,376100,13600
Phố Đã Lên Đèn,0,Huyền Tâm Môn,31,Phố Đã Lên Đèn,286588,0.667,0.509,0.0,-7.388,0.0,0.0324,0.256,0.00213,0.254,0.201,84.947,47Y12sZlWlug3AceKoS5Hh,286588.0,4.0,HUYỀN TÂM MÔN | PHỐ ĐÃ LÊN ĐÈN | OFFICIAL AUDIO,Cucak & Huyền Tâm Môn,6376278,376000,6160
End Of The Night,56,Danny Avila,48,End Of The Night,205724,0.666,0.72,9.0,-4.483,1.0,0.0269,0.371,0.0,0.0793,0.312,99.97,46n9OJc7LOIVdj8t2l5WA5,205724.0,4.0,Danny Avila - End Of The Night (Official Music Video),DANNY AVILA,60283828,375934,-1758
Get Down,63,SIX,59,Six: The Musical (Studio Cast Recording),253993,0.898,0.406,4.0,-9.905,0.0,0.102,0.00986,0.0,0.0509,0.39,102.985,198ZUXC5jCr5DiQNlKBiNV,253993.0,4.0,SIX the Musical - Get Down (from the Studio Cast Recording),Six Feat. Genesis Lynea,60587502,375750,-300
Old Town Road (feat. Billy Ray Cyrus) - Remix,3,Lil Nas X,76,Old Town Road,157066,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,6u7jPi22kF8CTQ3rb9DHE7,157067.0,4.0,Lil Nas X - Old Town Road (Official Video) ft. Billy Ray Cyrus,lil nas x,35472527,375500,-1289
Party Rock Anthem,45,The Chipmunks & The Chipettes,35,Chipwrecked (Music from the Motion Picture),254333,0.844,0.748,1.0,-5.578,0.0,0.0831,0.0119,0.118,0.0744,0.308,130.003,2JspTyNrtza7aTt3jBhTFr,254333.0,4.0,Party Rock Anthem,The Chipmunks & The Chipettes,68443450,375428,-1607
Time Passing II,50,Mark Isham,44,Black Mirror: Arkangel (Original Score),77816,0.291,0.0952,9.0,-23.693,1.0,0.0361,0.972,0.962,0.0776,0.0625,82.302,3gGbjt2qkM89yfuilc7yKn,77816.0,4.0,original sound,سفير الابتسامه 🍃,10892923,375100,-280
Dame Tu Cosita (feat. Cutty Ranks),40,El Chombo,52,Dame Tu Cosita (feat. Cutty Ranks),152000,0.891,0.925,2.0,-5.271,1.0,0.156,0.0348,0.0,0.277,0.692,110.017,09SNuR471zu5nVvC4IVG8j,152000.0,4.0,El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records],elchombo_official,13087339,375000,-150
Roti,36,Simar Gill,16,Roti,240416,0.632,0.592,11.0,-5.537,0.0,0.0552,0.749,0.0,0.101,0.708,143.967,3GMKhH3bDVJpgfumfE3kDh,240417.0,4.0,ROTI - SIMAR GILL | Latest Punjabi Songs 2021 | New Punjabi Songs 2021 | Music Tym,Simar Gill & Kil Banda,13424930,375000,10787
Bad Bitch (feat. Ty Dolla $ign),62,Bebe Rexha,79,All Your Fault: Pt. 1,197253,0.656,0.615,5.0,-6.252,1.0,0.0539,0.0283,0.0,0.234,0.366,139.91,4ZJPwET9Jrgpkqi4Vo3Yg8,197253.0,4.0,Bebe Rexha - Bad Bitch (feat. Ty Dolla $ign) [Official Audio],BebeRexha,13190244,374698,328
Five Nights at Freddy's,70,The Living Tombstone,70,Five Nights at Freddy's,165831,0.491,0.771,9.0,-5.037,1.0,0.041,0.00149,0.000262,0.232,0.242,103.005,2ItNKt19iqefEe590Z9GeE,165832.0,4.0,Five Nights at Freddy's 1 Song - The Living Tombstone,The Living Tombstone,75162947,373858,9152
Sound JJ Preset Viral,45,DJ USUP,43,Sound JJ Preset Viral,400853,0.776,0.98,11.0,-6.661,0.0,0.0339,0.000445,0.28,0.111,0.736,142.0,040WmCUeW18DCNuKdqinTN,400854.0,4.0,Before I Knew It Jj,DJ Opus,43725770,373700,-567
Sholawat Sedih - Instrumental,22,Asraf Studio,9,Instrumen Penyejuk,205323,0.466,0.187,4.0,-13.334,0.0,0.0298,0.97,0.96,0.108,0.277,141.952,2NmoGaU05tXGMg0kT06SKL,205323.0,4.0,Sholawat Sedih - Instrumental,Asraf Studio,56069437,373500,3680
Pasoori,80,Shae Gill,59,Pasoori,224146,0.714,0.596,11.0,-6.206,0.0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,224147.0,4.0,Pasoori,Shae Gill & Ali Sethi,35510545,373400,-452
พ่อเนื้อทอง,45,Paowalee Pornpimon,31,พ่อเนื้อทอง,247741,0.586,0.466,0.0,-7.753,1.0,0.0414,0.537,3.1e-06,0.078,0.394,124.012,1y2qn9kqNTnwkXVkY98Zd5,247742.0,4.0,เสียงต้นฉบับ - Paowalee_gold ,Paowalee1,14601889,373400,500
After Party,6,Don Toliver,82,The Box - Hip Hop Bangerz,167915,0.629,0.692,5.0,-8.045,1.0,0.0376,0.00981,0.331,0.603,0.453,162.948,1Xxvgqor9Su0lbNsHA7SKm,167916.0,4.0,Don Toliver - After Party [Official Music Video],Don Toliver,175376308,373400,-2520
RUH,51,Prabhash Joshi,30,RUH,213745,0.507,0.42,7.0,-10.104,1.0,0.0268,0.895,0.057,0.127,0.372,62.516,7yNCMvgkhc3WztkkKJ3uYY,213746.0,4.0,original sound - Rukhsar ,Dania Al🌸,77332104,373100,-102
Die From A Broken Heart,5,Maddie & Tae,60,Country Breakup,188293,0.6,0.518,4.0,-6.662,1.0,0.0357,0.394,0.0,0.276,0.472,75.988,4UTwJhM6jvJIVx2DMaorKk,188293.0,4.0,Maddie & Tae - Die From A Broken Heart (Official Music Video),Maddie & Tae,5669748,372992,13927
Slumber Party,44,Ashnikko,67,Playlist 20s,178404,0.964,0.398,11.0,-8.981,0.0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,3yzqftZUDbmveiLbutAoDz,178405.0,4.0,"❥ gimme more x slumber party - britney spears, ashnikko, princess nokia (mashup) ﾟ｡･.ﾟ☆",ashnikko,258369408,372200,-2543
Pretty Girl,48,Adekunle Gold,63,"Afro Pop, Vol. 1",186782,0.8,0.751,10.0,-3.604,0.0,0.0781,0.00969,0.000782,0.0381,0.646,93.999,6G7Jnkix0H7nBxqjqGbD50,186783.0,4.0,"Adekunle Gold, Patoranking - Pretty Girl (Official Video)",AG Baby & Patoranking,3078528,372200,6900
METAMORPHOSIS - Sped Up,80,INTERWORLD,72,METAMORPHOSIS (Sped Up),110936,0.679,0.69,11.0,-10.582,0.0,0.0732,0.472,0.904,0.181,0.136,112.478,6MlIIJwO4FxnOlrpOrS4hU,110936.0,4.0,METAMORPHOSIS (Sped Up),INTERWORLD,91050509,372000,1000
Sea Shanty Medley,66,Home Free,54,Sea Shanty Medley,234362,0.561,0.692,4.0,-5.71,1.0,0.0551,0.253,0.0,0.125,0.898,140.554,5mkoR8mVrEwpDQc9y54sM2,234362.0,4.0,Home Free - Sea Shanty Medley,Home Free,111667245,371900,300
Cradles,3,Sub Urban,64,Cradles,209829,0.581,0.585,1.0,-1.87,1.0,0.369,0.27,6.48e-05,0.179,0.63,67.443,18A7ha5BitZjmdHTCwXFbU,209829.0,3.0,Sub Urban - Cradles [Official Music Video],SUB URBAN,49524777,371820,3640
Who Is She,45,Qveen Herby,55,Who Is She,168248,0.716,0.675,7.0,-6.623,1.0,0.0492,0.229,0.0,0.0561,0.581,157.087,31c44vaVptQyFAaoCvNZn6,168248.0,4.0,Qveen Herby - Who Is She,Qveen Herby,16539036,371700,14368
Мы открываем бизнес (Skit),47,SHOOVAL,30,Cricket Deluxe,89155,0.845,0.254,11.0,-15.874,1.0,0.301,0.524,0.00155,0.118,0.319,96.05,0eEGnTuwqPIKV6xq0ekZJN,89156.0,4.0,SHOOVAL - Мы открываем бизнес,SHOOVAL,44315040,371500,700
Em Say Rồi - VUX Lofi,17,Thương Võ,33,Em Say Rồi (VUX Lofi),256384,0.413,0.408,9.0,-9.698,0.0,0.0914,0.824,0.000319,0.0956,0.122,127.634,7AN1KbwvnECFalvusCj5dB,256385.0,4.0,Em Say Rồi (TikTok Remix),Thương Võ Võ,41767465,371000,-675
Botal Free,51,Jordan Sandhu,65,Botal Free,213034,0.627,0.803,0.0,-3.718,1.0,0.141,0.233,0.0,0.0884,0.78,81.98,6HwXCoXON5nCMhnBXghejo,213035.0,4.0,BOTAL FREE : Jordan Sandhu feat. Samreen Kaur | The Boss | Kaptaan | Punjabi Song,Rare Jewelry,13098459,370900,0
Take You Dancing,78,Jason Derulo,77,Take You Dancing,190306,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,59qrUpoplZxbIZxk6X0Bm3,190306.0,4.0,Jason Derulo - Take You Dancing [Official Music Video],Jason Derulo,129506671,370716,4683
sex,65,EDEN,58,i think you think too much of me,218808,0.413,0.521,9.0,-4.469,1.0,0.0466,0.162,0.0,0.323,0.532,103.391,26ZX2JrAb8AFbr8FFfAsO7,218808.0,4.0,EDEN - sex (official video),EDEN,137962759,370700,-2066
Dancing Queen,1,ABBA,78,Arrival,230400,0.543,0.87,9.0,-6.514,1.0,0.0428,0.358,0.000939,0.792,0.754,100.804,01iyCAUm8EvOFqVWYJ3dVX,230400.0,4.0,Abba - Dancing Queen (Official Music Video Remastered),ABBA,104735777,370440,23520
Big Time,36,Skrxlla,30,Cold Fashion,161466,0.818,0.652,1.0,-6.854,0.0,0.106,0.419,0.0,0.0991,0.659,74.996,6T3gvuRu0pK9c9Nut7U93O,161467.0,4.0,Big Time,Skrxlla,28122289,370400,-3564
ใต้แสงนีออน,7,เสถียร ทำมือ,31,น้องๆร้องเพลงพี่ไมค์ ชุดที่ 2,238506,0.624,0.47,2.0,-7.17,0.0,0.0301,0.607,0.0,0.0958,0.399,129.974,34ThlWsIyZzgPqiuChQZop,238507.0,4.0,เสียงต้นฉบับ - 🐤🐤🐤 พี่เมยกะน้องมิคส์ 🐿️🐿,🐖🐖 @beeza092602 🍄🍄,12689926,370100,3360
WURUS - Version Afro,39,Wally B. Seck,38,WURUS (Version Afro),201153,0.651,0.707,11.0,-6.212,1.0,0.0739,0.256,0.000446,0.219,0.48,77.992,7Dz7L9Pn2pEhbIqBWDuVmS,201154.0,4.0,Wally B . Seck  -  WURUS  (version afro),Wally B. Seck,8438878,369700,-1000
"Saanson Ko (From ""Zid"")",0,Shaarib Toshi,63,Yours Truly Arijit,290346,0.636,0.745,2.0,-5.4,0.0,0.0378,0.155,2.54e-06,0.116,0.719,139.986,65ijO21F05jj1DEI8S3Z94,290347.0,4.0,"Saanson Ko Full Video - ZiD | Mannara, Karanvir | Arijit Singh | Sharib Toshi",Sharib Toshi & Arijit Singh,6890873,369600,3250
Un velero llamado Libertad,0,José Luis Perales,63,Celebridades- Jose Luis Perales,222600,0.636,0.812,4.0,-6.307,1.0,0.0276,0.433,8.16e-06,0.0363,0.888,93.568,1sD9lemF6wDOFLwMjcHGF5,222600.0,4.0,Un velero llamado Libertad,José Luis Perales,154690013,369426,3438
まほろば幻想,4,harryfaoki,41,The 和風BGM -Japanese Relaxing BGM- 箏や尺八、篠笛などの日本の伝統的な,260411,0.213,0.432,5.0,-10.485,0.0,0.0316,0.616,0.185,0.167,0.229,71.78,5VqOJYOLjIqL2hxPSmZayA,260413.0,4.0,Disney-style fanfare-style BGM,Audiostock,114238689,369400,10554
Love Yourself,37,Jasmine Thompson,64,Love Yourself,216200,0.765,0.279,4.0,-11.268,1.0,0.17,0.911,0.0,0.335,0.425,98.975,65kSF3e60YuhsXrS3djrM3,216201.0,4.0,Justin Bieber - Love Yourself (Cover by Jasmine Thompson),Jasmine Thompson,4286753,369380,8637
