,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,viral
3629,0.697,0.684,11.0,-14.583,0.0,0.177,6.13e-06,0.935,0.114,0.588,194.077,341TMjGcyfSRUMedIy15SR,206759.184,4.0,0
3630,0.816,0.751,7.0,-6.21,1.0,0.0493,0.0606,0.0,0.103,0.25,94.98,2fY21NO9Y9Z2pWCdMTeXkR,189622.85700000002,4.0,0
3631,0.713,0.365,4.0,-7.863,1.0,0.0409,0.838,0.0,0.0785,0.618,140.067,2GLfzGL7e79Jmb1RwvRRJk,185782.85700000002,4.0,0
3632,0.572,0.619,7.0,-6.974,1.0,0.0243,0.0613,0.0,0.155,0.469,93.098,6OeirQ9nVW9zOUkb4QXjxV,245394.286,4.0,1
3633,0.794,0.836,4.0,-2.655,1.0,0.0511,0.382,0.0,0.161,0.966,155.925,2srPfcRXDcDrQOhufrWhDu,225018.776,4.0,0
3634,0.92,0.554,6.0,-5.553,1.0,0.136,0.345,0.0,0.327,0.845,107.997,4upQnh3K5k1xbVOr97fdG7,178860.408,4.0,0
3635,0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,6JyuJFedEvPmdWQW0PkbGJ,230765.714,4.0,0
3636,0.746,0.7,0.0,-4.669,1.0,0.341,0.136,0.000159,0.11,0.619,176.044,1Ej96GIBCTvgH7tNX1r3qr,228832.653,4.0,0
3637,0.353,0.755,1.0,-6.276,0.0,0.733,0.0822,0.0,0.39,0.437,191.153,003eoIwxETJujVWmNFMoZy,193959.18399999998,4.0,0
3638,0.621,0.821,0.0,-5.84,0.0,0.0958,0.292,0.0,0.135,0.752,165.036,5kXsXhXlm01XGdHgSkSo8y,227474.286,3.0,0
3639,0.794,0.79,6.0,-6.953,0.0,0.0439,0.294,8.64e-06,0.151,0.623,99.979,3ZNBPR7EPb7mIewu6TfW55,187820.408,4.0,1
3640,0.805,0.523,10.0,-7.291,0.0,0.0795,0.704,0.0,0.0661,0.75,147.933,6NQD1geZXRc64lwhG4xSgc,151745.306,4.0,0
3641,0.739,0.516,10.0,-7.458,1.0,0.115,0.221,0.0,0.081,0.449,89.99,3QwHCbCAfFmx0IuK6RSjGw,237191.837,4.0,0
3642,0.631,0.31,3.0,-12.667,1.0,0.0324,0.463,2.95e-05,0.0892,0.424,67.539,4TuMFgRu1o0EHN6O41KE7l,175699.592,4.0,0
3643,0.664,0.586,9.0,-4.895,0.0,0.437,0.197,0.0,0.211,0.613,94.952,3HCvks6mkO22FzhieKHI30,244532.245,4.0,0
3644,0.283,0.281,11.0,-11.414,1.0,0.035,0.437,0.00114,0.102,0.127,79.919,6VqZS3Wmf53pbfDBVEYvnP,295288.163,4.0,0
3645,0.74,0.572,6.0,-6.537,0.0,0.0702,0.0292,0.0,0.0771,0.386,159.971,2cJb7E0M81nAKl4tkZS3v9,196179.592,4.0,0
3646,0.72,0.794,4.0,-6.031,0.0,0.0722,0.039,3.59e-06,0.359,0.681,99.967,3ML0G9MIPnTDjIBoUw5F0h,188055.51,4.0,0
3647,0.711,0.634,10.0,-8.141,0.0,0.157,0.1,0.000124,0.155,0.418,95.022,1kR2AzyFnBVzKIjjgMftoO,259056.32700000002,4.0,0
3648,0.782,0.475,8.0,-9.535,0.0,0.132,0.247,0.0,0.0785,0.441,94.928,6jcGoHrqfRW6fI2I6xtwBQ,203337.143,4.0,0
3649,0.73,0.904,5.0,-6.058,1.0,0.0425,0.314,0.0,0.108,0.967,145.01,2NtO7YJCFjcrAsDfK2xhMj,126772.245,4.0,0
3650,0.452,0.447,7.0,-20.322,1.0,0.0484,0.778,0.8,0.0982,0.0359,120.092,2XQrDznxhrmRHMziCXv0FX,126093.061,4.0,0
3651,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,5o4W6yWSJD9e9Ea8YC9WjF,204120.816,4.0,0
3652,0.845,0.422,6.0,-8.311,0.0,0.0413,0.41,0.0,0.253,0.853,130.119,7trRC7cZxyqELd3x9l0JEa,182125.71399999998,4.0,0
3654,0.607,0.347,7.0,-12.241,1.0,0.0369,0.695,0.0,0.121,0.644,125.485,0Juciz8gOjrO89qw5KwQV5,124395.102,4.0,0
3655,0.412,0.809,9.0,-3.66,0.0,0.144,0.0397,0.0,0.0899,0.254,81.47,0H8CBal2Dcu5Yc001VotZN,209266.939,4.0,1
3656,0.509,0.664,4.0,-4.254,0.0,0.262,0.322,0.0,0.376,0.543,78.457,4BtjIWrpjmHZb4rQDY0CwX,157257.143,4.0,0
3658,0.7,0.959,9.0,-4.483,1.0,0.0499,0.103,0.0,0.404,0.877,131.005,4rKO78BwBg2IBK3aoymw29,179513.46899999998,4.0,0
3659,0.562,0.906,4.0,-2.085,1.0,0.0758,0.105,0.0,0.145,0.674,124.146,2MHCiOohBZEQuLgDTPvSzF,205792.653,4.0,1
3660,0.543,0.686,10.0,-7.061,1.0,0.0285,0.00601,5.23e-06,0.133,0.375,95.995,1YW369EbVyjpeLE3YbsjKQ,208483.26499999998,4.0,0
3661,0.658,0.623,5.0,-6.807,1.0,0.326,0.683,0.0,0.103,0.339,73.99,4PeHzEKMJLHF6bKaufGQRv,173139.592,4.0,0
3662,0.926,0.837,9.0,-6.664,1.0,0.0375,0.558,4.94e-06,0.102,0.954,123.942,02EUmEeRPHNzLIgYNFqraA,250226.93899999998,4.0,0
3663,0.658,0.877,7.0,-5.44,1.0,0.135,0.269,0.0,0.311,0.8,101.216,1WX7IIJnUgpDaweRefaih0,241684.89800000002,4.0,0
3664,0.725,0.917,4.0,-4.569,0.0,0.0331,0.0248,0.0,0.111,0.643,120.96,2TwhhNht11o8SzqTmvTVUb,247771.429,4.0,0
3666,0.875,0.844,11.0,-4.585,0.0,0.0366,0.393,7.73e-06,0.079,0.892,132.074,2NpC2zkYZ9lvR3xOQCZfiz,160783.67299999998,4.0,0
3667,0.667,0.798,4.0,-5.163,0.0,0.0287,0.605,0.0814,0.313,0.524,99.998,7pz0kC9dDr7HsBG2DMh501,194899.592,4.0,0
3668,0.77,0.824,1.0,-6.491,0.0,0.0851,0.485,0.0,0.318,0.49,172.006,39ujbBjTwwqUFySaCYDMMT,181420.408,4.0,0
3669,0.745,0.725,4.0,-6.031,0.0,0.131,0.0466,0.0,0.25,0.537,120.021,3uSdDGqsxy0HkTb9Pg8aaw,193201.63299999997,4.0,0
3670,0.722,0.63,4.0,-7.289,0.0,0.0434,0.0862,0.0,0.106,0.479,111.985,67E9IHri5jH7kMtZegTtCE,209084.082,4.0,0
3671,0.429,0.477,8.0,-10.307,0.0,0.039,0.638,0.0,0.13,0.584,71.198,39b5KQmExyRsmylvf0QGWg,244715.102,4.0,0
3672,0.764,0.774,11.0,-7.844,0.0,0.0646,0.0223,0.883,0.336,0.431,98.02,2BkPIuc7AQQzOGEdfnkhvT,132780.408,4.0,0
3674,0.704,0.914,7.0,-3.679,1.0,0.0907,0.0117,0.238,0.251,0.778,104.974,2Pem6ztIBlXJkaP9gvFcN6,143621.22400000002,4.0,0
3676,0.524,0.459,3.0,-11.248,1.0,0.0413,0.427,0.000504,0.153,0.382,149.884,42jEd0EfKxdNTaUDE9JtEk,212715.102,4.0,0
3678,0.68,0.456,6.0,-8.432,1.0,0.0879,0.307,0.0,0.143,0.307,169.91,1t3olsCTti3OsR1C2h0LJs,181916.735,4.0,1
3679,0.803,0.885,1.0,-5.272,0.0,0.125,0.0497,0.0,0.506,0.723,140.022,2UhHy49cbK6TGfTBYj5h8d,150099.592,4.0,0
3680,0.574,0.578,9.0,-3.188,0.0,0.0343,0.296,0.0,0.114,0.274,85.186,06JkJ86N7eyz9HA8jM2lU9,277968.98,4.0,0
3681,0.586,0.128,7.0,-9.297,1.0,0.0496,0.963,0.0,0.0858,0.371,123.498,0zMzyHAeMvwq5CRstru1Fp,274024.49,4.0,1
3682,0.545,0.827,1.0,-3.247,1.0,0.122,0.156,0.0,0.203,0.551,101.228,2rD5E5es7H7k1j7jCLa1ln,184189.388,4.0,0
3683,0.691,0.76,8.0,-6.82,1.0,0.0262,0.0524,0.0,0.217,0.637,110.006,0KligwQn4Iy344p2Q5m6k6,264724.898,4.0,0
3684,0.751,0.656,8.0,-3.234,1.0,0.0399,0.452,0.0,0.079,0.644,104.005,7dLwMERyECExmmEGcRFdMT,192888.163,4.0,0
3685,0.584,0.233,0.0,-18.404,1.0,0.027,0.0814,0.0,0.141,0.356,84.775,7uBxi4jHZqgWAjqLEl1KcF,219820.408,4.0,1
3686,0.768,0.668,4.0,-6.797,1.0,0.147,0.582,0.0,0.066,0.835,146.014,6U9xJk7DSVbyIpMf2r5k2g,183588.571,4.0,0
3687,0.535,0.928,8.0,-1.945,0.0,0.0342,0.196,0.0,0.129,0.697,145.06,0KXP32w0iQp0xsBiU09nLV,185469.388,4.0,0
3688,0.721,0.552,0.0,-13.098,0.0,0.24,0.0139,0.135,0.191,0.596,148.876,5NU6euJus9eTPTTwrz9Pmv,81162.449,4.0,1
3690,0.526,0.638,2.0,-8.144,1.0,0.0647,0.338,3.76e-05,0.0605,0.531,180.001,6mYSphiU3Qg07g37bZlE4c,256235.10199999998,4.0,0
3691,0.655,0.625,6.0,-6.981,0.0,0.0434,0.0512,0.317,0.738,0.127,149.997,5JCHB4NqgrYaL2G9HrcYwD,139337.143,4.0,0
3692,0.634,0.886,9.0,-5.424,1.0,0.0434,0.154,0.0,0.118,0.577,93.04,1iMoeYXQyq2yaUh10NmeNE,241606.531,4.0,0
3693,0.722,0.75,9.0,-4.477,0.0,0.0649,0.187,0.0,0.2,0.737,125.036,3Ks12KDKwrT1anFMW0tevG,171937.959,4.0,0
3694,0.451,0.284,11.0,-5.13,0.0,0.0313,0.909,0.0,0.115,0.391,77.263,2YbksMedVkIcsxhTOyDo7W,286171.429,4.0,0
3695,0.608,0.443,11.0,-9.52,0.0,0.023,0.324,6.12e-06,0.0722,0.116,92.021,0A6o7BROCBXZpSyFqZKpQH,295523.26499999996,4.0,0
3696,0.618,0.795,2.0,-1.8,1.0,0.113,0.0655,0.0,0.309,0.76,185.901,0UQwlF2pRkr1lMN6kNNUj3,205270.204,4.0,0
3697,0.745,0.716,1.0,-7.801,0.0,0.347,0.147,0.00136,0.523,0.348,100.088,3j0l0ZqmIVo9i3kqWjaFsU,137560.816,4.0,0
3698,0.541,0.734,7.0,-4.232,0.0,0.166,0.0621,0.0,0.12,0.321,162.304,0nq6sfr8z1R5KJ4XUk396e,264855.51,4.0,0
3699,0.752,0.544,10.0,-6.347,1.0,0.0353,0.0975,1.91e-06,0.0438,0.71,92.99,5n5Y4mNONYBsTEtJZBIBq0,203049.79599999997,4.0,0
3700,0.594,0.725,8.0,-7.225,0.0,0.0293,0.0375,1.06e-05,0.237,0.572,122.983,1J2EmhjTmHQxLShYQK7Xti,202161.633,4.0,1
3701,0.667,0.534,2.0,-2.638,1.0,0.0252,0.672,0.0,0.0449,0.773,104.988,6W5eLS1HlWlGK9bKZPkbce,272613.878,4.0,0
3703,0.855,0.854,0.0,-5.708,0.0,0.0901,0.14,0.318,0.379,0.658,111.081,2Ydj7wgn4ZrFFQsfFBTTYJ,188186.122,4.0,0
3704,0.857,0.745,4.0,-6.455,0.0,0.0771,0.0771,3.18e-05,0.32,0.622,119.076,0JoD2uUgMgBPpNm6e17UGg,184946.93899999998,4.0,0
3705,0.723,0.425,7.0,-13.548,1.0,0.025,0.463,0.00082,0.242,0.671,99.898,2HbP96XR6LqStOg2hecDAA,292022.85699999996,4.0,0
3706,0.663,0.69,1.0,-7.238,1.0,0.0494,0.076,0.0,0.399,0.706,92.023,0lFw1gyu6gCoW1rk5GYDBh,231105.306,4.0,0
3707,0.687,0.576,11.0,-7.393,0.0,0.0328,0.716,5.17e-06,0.242,0.674,121.93,4RpKqMeat5at27IkKAeBxJ,211095.50999999998,4.0,0
3709,0.723,0.868,0.0,-2.408,1.0,0.324,0.205,0.0,0.333,0.764,180.05,0UE2xYFHj4C9IL0MDIMcm7,244244.89800000002,4.0,0
3710,0.735,0.712,11.0,-5.119,0.0,0.0326,0.732,0.0,0.302,0.894,131.938,2dy3TKVDEbIeWxeIb8JWqZ,259839.99999999997,4.0,0
3711,0.647,0.686,3.0,-4.518,0.0,0.0827,0.309,1.07e-06,0.315,0.544,179.795,3TiIp0alacEFu4cgtsjYRd,231888.98,4.0,1
3712,0.845,0.541,1.0,-9.029,0.0,0.0748,0.0586,0.0586,0.149,0.79,117.362,0Zn63G0XTiqXwr1KSmARWz,203180.408,4.0,0
3713,0.761,0.75,0.0,-2.47,1.0,0.0991,0.444,0.0,0.254,0.58,140.071,4JYayTdi9Ft38gJuRKiTur,219350.204,4.0,0
3714,0.749,0.752,6.0,-4.883,1.0,0.345,0.31,0.0,0.232,0.901,180.049,62o8KoI44JfN7aYxgTnPvh,216189.388,4.0,0
3715,0.591,0.672,5.0,-6.14,1.0,0.0387,0.814,0.000171,0.405,0.939,102.887,189G7Vl2u4XpXOAfQ25TLX,212767.347,4.0,0
3717,0.768,0.659,1.0,-2.023,0.0,0.0356,0.0575,0.0,0.105,0.0798,132.028,5EcbjjDPMGTFeemdgIOQB1,240953.469,4.0,1
3718,0.624,0.622,7.0,-5.78,1.0,0.03,0.804,0.0,0.155,0.457,140.021,57n605a9nDDzchHanKhP0u,213211.429,4.0,0
3719,0.39,0.858,2.0,-21.966,1.0,0.663,0.881,0.761,0.377,0.198,119.902,1n6HrNPhrt9vKpeowne91w,174419.592,3.0,0
3720,0.557,0.553,1.0,-7.954,1.0,0.0319,0.247,0.0,0.125,0.253,139.821,6iNcyWk5iUEY7P9zeTc5hm,236251.429,4.0,0
3721,0.765,0.279,4.0,-11.268,1.0,0.17,0.911,0.0,0.335,0.425,98.975,65kSF3e60YuhsXrS3djrM3,218644.89800000002,4.0,0
3722,0.718,0.589,1.0,-8.163,1.0,0.144,0.611,0.000257,0.0982,0.417,75.027,2Ucpso7l62FXT6hQFT5oo6,207568.98,4.0,1
3723,0.518,0.898,3.0,-2.014,0.0,0.0482,0.127,4.59e-05,0.135,0.505,145.07,1OG9Qb34JnP4qS7YFVHeyF,247823.673,4.0,0
3724,0.506,0.646,11.0,-5.565,0.0,0.0406,0.597,0.0,0.0964,0.535,84.863,725MeomdTm3bEr07Mzhgma,175804.082,4.0,0
3725,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,212897.95899999997,4.0,1
3726,0.826,0.719,11.0,-4.654,0.0,0.0374,0.655,0.0117,0.106,0.944,119.976,51hN3ScR3uO358mhvpYJ8F,222093.06100000002,4.0,0
3727,0.741,0.667,10.0,-5.445,1.0,0.134,0.0575,0.0,0.106,0.595,112.956,1louJpMmzEicAn7lzDalPW,223764.898,4.0,0
3730,0.809,0.454,1.0,-5.715,1.0,0.0429,0.121,0.000177,0.218,0.309,94.033,10m1yYuud3w7bb43srjbWi,207464.49000000002,4.0,0
3731,0.663,0.771,0.0,-4.665,1.0,0.206,0.216,0.0,0.713,0.778,166.026,0rUL7vUZmCKxB0gS83W3aM,181133.061,4.0,0
3732,0.573,0.872,0.0,-2.705,0.0,0.0569,0.226,0.000318,0.11,0.519,75.032,3Nd7MRjzfpUnrZ0x2wLYm5,188969.796,4.0,0
3733,0.695,0.775,11.0,-5.041,0.0,0.0887,0.0117,0.191,0.0702,0.869,180.054,05rJdH2MRLJ3sQoEUO78qs,145371.429,4.0,0
3734,0.79,0.858,9.0,-3.513,0.0,0.0359,0.0177,0.00581,0.316,0.929,132.011,5ruKS4n65jzxdcHA1KgEAA,186435.91799999998,4.0,0
3735,0.701,0.486,3.0,-7.93,0.0,0.0642,0.781,0.0,0.108,0.64,110.664,7KEudu5fP14Uu2NmLjJTyL,299546.12200000003,5.0,0
3736,0.762,0.797,6.0,-2.641,1.0,0.107,0.11,0.0,0.412,0.787,81.994,6VOb0Kkrd45Bp5RHYSla2J,173714.286,4.0,0
3739,0.73,0.662,6.0,-3.407,1.0,0.0363,0.0977,0.0,0.0488,0.831,145.004,0JruUOitBR5IGY691W1qyY,200045.714,4.0,0
3740,0.913,0.642,1.0,-7.116,0.0,0.118,0.0476,3.56e-05,0.114,0.599,100.017,5v5DvfdykdjmzgA3t9pnGg,165903.673,4.0,0
3741,0.859,0.736,4.0,-4.449,0.0,0.0685,0.0174,0.018,0.0724,0.511,100.045,00oK5DJb5tjUcYwuaRdd4D,170266.122,4.0,0
3742,0.547,0.613,1.0,-5.266,0.0,0.0545,0.387,0.0,0.0757,0.353,82.129,7EwDWAUVx5RfXQbzHyfYFW,247301.224,4.0,0
3743,0.635,0.395,4.0,-13.005,1.0,0.0266,0.0929,0.0,0.27,0.334,117.096,5CdX4HXMRxyldTVxXDrzSA,217208.163,4.0,0
3744,0.345,0.407,9.0,-7.769,0.0,0.0568,0.882,0.0,0.0619,0.701,174.467,1tHsQWQodFq01ecfcQm0ow,166321.633,3.0,0
3745,0.571,0.857,0.0,-6.491,0.0,0.0879,0.167,0.0,0.332,0.941,165.521,4eNEuI3FNcwm00lCqEf5Iy,168359.184,4.0,0
3746,0.566,0.436,7.0,-8.514,0.0,0.0301,0.799,4.12e-05,0.0907,0.49,79.94,2sc3xwCOqF393mtHt0sa8Q,261015.51,4.0,0
3747,0.817,0.74,11.0,-4.566,0.0,0.283,0.266,0.0,0.0992,0.674,130.04,2wRkBumdItthjYP9XknImg,277080.81600000005,4.0,0
3748,0.676,0.929,10.0,-3.194,1.0,0.0458,0.186,0.000405,0.121,0.157,97.019,0JiVRyTJcJnmlwCZ854K4p,160653.06100000002,4.0,0
3749,0.603,0.708,4.0,-7.047,0.0,0.0379,0.000173,3.36e-06,0.158,0.611,105.046,7vZz8oJ5qAqB9MghufRK5k,209319.184,4.0,0
3750,0.78,0.88,10.0,-4.056,0.0,0.0395,0.362,0.0,0.103,0.957,135.933,40GsXbmtPhZR2ieb81zqNr,270262.857,4.0,0
3751,0.604,0.905,5.0,-9.315,1.0,0.0378,0.0708,0.00948,0.316,0.685,136.947,6FtPofDeWb50NivS0GO22q,240117.55099999998,4.0,0
3752,0.7,0.708,8.0,-6.416,1.0,0.378,0.563,0.00522,0.125,0.677,126.883,1DrfpnLvbwndPScRLwbUE0,145188.571,5.0,0
3753,0.612,0.812,9.0,-6.878,0.0,0.0464,0.504,0.0,0.236,0.875,138.794,19iWDpCpyi76lmyV8R6EfO,160705.306,4.0,0
3754,0.876,0.55,2.0,-5.464,1.0,0.152,0.0227,4.52e-05,0.294,0.557,129.924,6u0EAxf1OJTLS7CvInuNd7,216528.97999999998,4.0,0
3755,0.681,0.891,5.0,-3.12,0.0,0.0382,0.213,0.0,0.163,0.842,162.933,0MT92uuz2kbHy9VTGFA3TW,201430.204,4.0,0
3756,0.705,0.669,9.0,-5.974,1.0,0.0262,0.163,3.41e-06,0.0966,0.673,118.539,26iYJEimPCE0ozDlpj0UFN,231471.02000000002,4.0,0
3757,0.776,0.838,5.0,-6.071,0.0,0.0389,0.0142,4.5e-06,0.306,0.492,94.01,2fAYsOKKzU1pm197MekRoC,197746.93899999998,4.0,0
3758,0.702,0.49,1.0,-6.828,1.0,0.213,0.0618,0.0,0.076,0.59,103.021,6r7sdXUiKjgEx3I8GQRpSq,243879.184,4.0,0
3761,0.495,0.224,3.0,-13.174,1.0,0.0494,0.901,2.85e-06,0.378,0.398,94.135,4QN5QYCFRJUYsOAxe19dGU,189126.531,4.0,0
3762,0.51,0.54,4.0,-6.703,0.0,0.0456,0.76,0.0,0.0816,0.518,111.9,05YVEeI0F48E52H0CMbIp6,200489.796,3.0,0
3763,0.547,0.282,8.0,-10.563,0.0,0.0339,0.897,4.59e-06,0.13,0.3,127.905,22mpE4YmGCq9pFyzvoDpob,287764.89800000004,4.0,0
3764,0.683,0.294,7.0,-8.978,1.0,0.88,0.286,0.0,0.19,0.485,79.654,6LEgdiR2Bu75W0BfFW23Zk,61701.224,1.0,0
3765,0.708,0.814,0.0,-7.301,1.0,0.207,0.347,0.00123,0.188,0.786,155.161,7jFaa7fSq1pZSKShE2xz7h,255817.14299999998,4.0,0
3767,0.637,0.484,2.0,-6.882,1.0,0.0254,0.222,5.96e-06,0.107,0.756,152.023,1d4jA5QssQiacYMtQhyI3K,240718.367,4.0,0
3768,0.696,0.471,9.0,-8.267,1.0,0.0245,0.734,0.000288,0.104,0.321,104.004,05MHiHJwPgzCKa5C8gyYH7,287007.347,4.0,0
3769,0.486,0.446,7.0,-12.511,0.0,0.046,0.619,0.0,0.533,0.46,149.94,70VOnQ20kHEvvtnLrgvCps,266266.122,4.0,0
3770,0.477,0.529,3.0,-8.609,0.0,0.034,0.78,2.91e-06,0.0672,0.396,143.98,7cbxh4Up9msbswMS6OqjiK,247484.082,4.0,0
3771,0.797,0.619,3.0,-7.52,1.0,0.127,0.836,0.0,0.143,0.748,89.969,0Lsrg5dMHYzefduz1hrPg2,263000.816,4.0,1
3772,0.454,0.794,5.0,-5.064,0.0,0.316,0.229,0.0,0.243,0.234,87.371,5s8RaJg9wOxOxsmT6Pz6eO,250226.93899999998,3.0,0
3774,0.737,0.514,9.0,-6.238,1.0,0.0468,0.51,0.0,0.0691,0.449,94.048,0h9bwHojcS1hSBon4YKK81,196832.653,4.0,0
3775,0.654,0.69,0.0,-11.565,0.0,0.117,0.482,6.57e-05,0.0536,0.626,142.979,2SJZ8jmtVQxYLmQZoeD3GU,201247.34699999998,4.0,0
3776,0.635,0.45,9.0,-13.535,0.0,0.0286,0.51,2.8e-06,0.301,0.757,103.033,30LSzmDNtfH7DPrF6mXZI8,182804.89800000002,4.0,0
3777,0.704,0.946,0.0,-4.74,1.0,0.0356,0.000217,0.246,0.0478,0.869,138.013,0CZWUolHfpM91zjjH6sJBN,213211.429,4.0,0
3778,0.641,0.621,1.0,-5.038,1.0,0.0522,0.441,0.0,0.329,0.562,169.994,6zAa0RY0A38Z17z2e257x8,220238.367,4.0,0
3779,0.822,0.743,1.0,-2.038,1.0,0.0451,0.213,0.0103,0.0957,0.78,98.005,2m2ZGfJcs3lHWNPzhWH3XH,247118.367,4.0,0
3780,0.613,0.469,9.0,-8.437,0.0,0.0343,0.828,1.78e-06,0.138,0.45,102.949,1TVGIzxrXAmuhZnOn2vIC1,274808.163,4.0,1
3781,0.791,0.808,9.0,-3.921,1.0,0.0403,0.137,0.00451,0.169,0.749,109.969,76perigJpkFLWUiZ0va7m6,154383.67299999998,4.0,0
3782,0.768,0.497,2.0,-7.245,1.0,0.0829,0.162,0.000287,0.198,0.736,184.076,3FA3P0Uj0lhTDYF4TtlimQ,41012.245,4.0,0
3783,0.734,0.743,7.0,-8.085,1.0,0.161,0.252,0.0362,0.15,0.767,101.609,3YKepNR0ZR4Zs9ejUvlW4F,290873.469,4.0,0
3784,0.639,0.837,9.0,-4.632,0.0,0.0517,0.263,1.82e-06,0.0756,0.717,98.017,3rTnSsUS6gD2BDnMlPB2u8,191477.551,4.0,0
3785,0.876,0.575,8.0,-6.044,0.0,0.135,0.308,0.0,0.214,0.716,91.989,32VAw8DL9ixX5XSW2VLcZ4,205191.837,4.0,0
3786,0.585,0.768,9.0,-6.56,0.0,0.0794,0.0105,0.0,0.123,0.142,96.927,3XLyyybPY2d8kLiMb8HIyA,268852.245,4.0,0
3788,0.503,0.581,6.0,-7.007,1.0,0.0881,0.21,0.000708,0.257,0.633,94.555,7AWZvcyaSBxRzaBJcHf9XL,230217.14299999998,4.0,0
3789,0.659,0.477,9.0,-6.885,1.0,0.0286,0.502,0.0,0.0959,0.415,133.0,4Y75QdnMwmt4XptKrWceGC,218279.18399999998,4.0,1
3790,0.203,0.552,9.0,-4.914,0.0,0.0326,0.277,0.00024,0.143,0.185,202.443,6hw87Q996MAN0CxMTSKjSj,266684.082,4.0,0
3791,0.759,0.648,11.0,-3.955,0.0,0.0854,0.327,0.0,0.0884,0.948,167.825,4MEhpZib6vCBCUhQfgF5fR,183405.71399999998,4.0,0
3792,0.856,0.663,2.0,-7.718,1.0,0.0599,0.208,1.99e-06,0.0965,0.198,99.003,2qklJO6PnbBHVvbnufGnKM,199836.73500000002,4.0,0
3793,0.723,0.492,2.0,-10.289,1.0,0.0816,0.54,0.0,0.0731,0.528,76.029,1iKpz4SfzuGlF9tvEfHKD1,212610.612,4.0,0
3794,0.825,0.835,0.0,-5.584,0.0,0.0625,0.36,0.0,0.126,0.803,90.0,4yRiSND7cTKbivGz7wk4Hc,184163.26499999998,4.0,0
3795,0.747,0.586,9.0,-4.484,1.0,0.278,0.328,0.0,0.105,0.117,80.152,5cT34SqnN6h05OOtR8ISao,178912.65300000002,4.0,0
3796,0.255,0.477,9.0,-5.853,1.0,0.042,0.545,0.0,0.255,0.662,176.66,5kWzM5dWoG54dGyFb5uMuX,161906.93899999998,3.0,1
3798,0.661,0.167,0.0,-15.306,1.0,0.0509,0.977,0.00554,0.105,0.329,135.022,3acN7xtEg97SRmvDX3sCaF,237008.98,3.0,0
3799,0.674,0.853,4.0,-4.052,0.0,0.0568,0.111,0.00019,0.285,0.619,90.023,72I9tCdPDt530hkt5DUqQs,288600.816,4.0,0
3800,0.32,0.453,1.0,-9.537,0.0,0.0329,0.889,2.6e-06,0.1,0.444,72.424,2XXea7eZyOyQWHHs4s7yI2,275461.224,4.0,0
3801,0.918,0.649,4.0,-7.487,0.0,0.0536,0.208,0.0,0.104,0.476,117.968,1aHD6BlYi6rsJCetEWH9f4,218383.67299999998,4.0,0
3802,0.8,0.325,0.0,-11.517,1.0,0.101,0.523,1.34e-06,0.0786,0.542,116.641,2HInokqfDF4CUbjLPWyZH5,261120.0,4.0,0
3803,0.452,0.54,1.0,-6.127,0.0,0.0279,0.514,1.55e-06,0.125,0.322,169.987,39rELR8JByVYmeS2awOwG2,248320.0,4.0,1
3804,0.8,0.751,10.0,-3.604,0.0,0.0781,0.00969,0.000782,0.0381,0.646,93.999,6G7Jnkix0H7nBxqjqGbD50,189805.714,4.0,1
3805,0.695,0.727,1.0,-2.289,1.0,0.181,0.221,0.0,0.0911,0.616,80.246,68BrFM98WyShOImDZ58sah,165668.571,4.0,0
3806,0.54,0.481,5.0,-4.617,1.0,0.0317,0.303,0.0,0.144,0.373,114.911,48Rpuw0rlS1evJje9HADXe,206262.857,3.0,0
3807,0.491,0.617,4.0,-4.545,0.0,0.147,0.0974,0.0,0.27,0.17,126.816,3ZbJMlEL4Kcme0ONRO7Slx,194742.857,5.0,0
3808,0.75,0.902,2.0,-5.803,1.0,0.0328,0.0494,0.00369,0.04,0.973,124.017,6sQ41j7G8kyhirJxBoI6gs,215954.286,4.0,0
3809,0.7,0.697,4.0,-5.249,0.0,0.0685,0.00922,0.0,0.104,0.409,83.951,36mrWOLr5OS3INC5ThB64F,167392.653,4.0,0
3810,0.824,0.488,9.0,-9.112,1.0,0.0669,0.242,8.09e-06,0.109,0.878,155.11,0mAGeks6ns4FZWBPkjD9HR,218697.143,4.0,0
3811,0.708,0.595,1.0,-7.867,1.0,0.0487,0.698,0.0,0.0625,0.709,145.024,3jbUhsUHqgicGtXIcojRxG,242886.531,4.0,0
3812,0.685,0.571,2.0,-8.224,1.0,0.0832,0.229,0.0,0.105,0.14,128.018,4nP10ZXkRMi9msBSfsktob,217182.041,4.0,0
3813,0.632,0.524,7.0,-6.727,1.0,0.253,0.559,2.8e-06,0.0949,0.359,121.589,2ruXXt5eDmdm35hTCnGy0s,226977.959,5.0,0
3814,0.831,0.713,1.0,-3.646,0.0,0.094,0.181,0.0,0.0572,0.69,132.109,6XlSyYFTU1nodeWwwzVgTV,204904.49000000002,4.0,0
